ruleNo,ruleID,ruleSeq,ruleName,Group,Type,Product Group,Product Sub Group,DisplayName
1,ruleNo1_9_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_9_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_9_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_9_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_9_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_9_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_9_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_9_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_9_ฝ้าฉาบเรียบ,21,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_9_ฝ้าฉาบเรียบ,22,ฝ้าฉาบเรียบ,เครื่องมือ,sub,AS,S15,ปืนยิงกาวยาแนว
1,ruleNo1_9_ฝ้าฉาบเรียบ,23,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_9_ฝ้าฉาบเรียบ,24,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_9_ฝ้าฉาบเรียบ,25,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
1,ruleNo1_9_ฝ้าฉาบเรียบ,26,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
1,ruleNo1_9_ฝ้าฉาบเรียบ,27,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
1,ruleNo1_10_ฝ้าฉาบเรียบ,1,ฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-09,,สมาร์ทบอร์ด
1,ruleNo1_10_ฝ้าฉาบเรียบ,2,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_10_ฝ้าฉาบเรียบ,3,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_10_ฝ้าฉาบเรียบ,4,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_10_ฝ้าฉาบเรียบ,5,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_10_ฝ้าฉาบเรียบ,6,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG06,,โครงซีลาย
1,ruleNo1_10_ฝ้าฉาบเรียบ,7,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงซีลาย
1,ruleNo1_10_ฝ้าฉาบเรียบ,8,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG10,,โครงผนัง ตัวซี/ตัวยู
1,ruleNo1_10_ฝ้าฉาบเรียบ,9,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG11,,ซอยผนัง
1,ruleNo1_10_ฝ้าฉาบเรียบ,10,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_10_ฝ้าฉาบเรียบ,11,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_10_ฝ้าฉาบเรียบ,12,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_10_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_10_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_10_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_10_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_10_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_10_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_10_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_10_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_10_ฝ้าฉาบเรียบ,21,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_10_ฝ้าฉาบเรียบ,22,ฝ้าฉาบเรียบ,เครื่องมือ,sub,AS,S15,ปืนยิงกาวยาแนว
1,ruleNo1_10_ฝ้าฉาบเรียบ,23,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_10_ฝ้าฉาบเรียบ,24,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_10_ฝ้าฉาบเรียบ,25,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
1,ruleNo1_10_ฝ้าฉาบเรียบ,26,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
1,ruleNo1_10_ฝ้าฉาบเรียบ,27,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
1,ruleNo1_11_ฝ้าฉาบเรียบ,1,ฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-10,,สมาร์ทบอร์ด
1,ruleNo1_11_ฝ้าฉาบเรียบ,2,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_11_ฝ้าฉาบเรียบ,3,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_11_ฝ้าฉาบเรียบ,4,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_11_ฝ้าฉาบเรียบ,5,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_11_ฝ้าฉาบเรียบ,6,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG06,,โครงซีลาย
1,ruleNo1_11_ฝ้าฉาบเรียบ,7,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงซีลาย
1,ruleNo1_11_ฝ้าฉาบเรียบ,8,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG10,,โครงผนัง ตัวซี/ตัวยู
1,ruleNo1_11_ฝ้าฉาบเรียบ,9,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG11,,ซอยผนัง
1,ruleNo1_11_ฝ้าฉาบเรียบ,10,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_11_ฝ้าฉาบเรียบ,11,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_11_ฝ้าฉาบเรียบ,12,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_11_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_11_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_11_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_11_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_11_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_11_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_11_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_11_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_11_ฝ้าฉาบเรียบ,21,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_11_ฝ้าฉาบเรียบ,22,ฝ้าฉาบเรียบ,เครื่องมือ,sub,AS,S15,ปืนยิงกาวยาแนว
1,ruleNo1_11_ฝ้าฉาบเรียบ,23,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_11_ฝ้าฉาบเรียบ,24,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_11_ฝ้าฉาบเรียบ,25,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
1,ruleNo1_11_ฝ้าฉาบเรียบ,26,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
1,ruleNo1_11_ฝ้าฉาบเรียบ,27,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,1,โครงคร่าวฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,2,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-01,,ยิปซัม 120 x 240
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,3,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-02,,ยิปซัม 120 x 240
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,4,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-03,,ยิปซัม 120 x 240
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,5,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-04,,ยิปซัม 120 x 240
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,6,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-11,,ซีเมนต์บอร์ด
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,7,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-09,,สมาร์ทบอร์ด
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,8,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-10,,สมาร์ทบอร์ด
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,9,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG35,,ลวดแขวนท่อนบน
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,10,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG34,,สปริงล็อก
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,11,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG36,,ฉากยึดท้องพื้น
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,12,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,CS034,พุกเหล็ก
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,13,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_12_โครงคร่าวฝ้าฉาบเรียบ,14,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,1,โครงคร่าวฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,2,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-01,,ยิปซัม 120 x 240
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,3,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-02,,ยิปซัม 120 x 240
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,4,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-03,,ยิปซัม 120 x 240
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,5,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-04,,ยิปซัม 120 x 240
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,6,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-11,,ซีเมนต์บอร์ด
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,7,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-09,,สมาร์ทบอร์ด
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,8,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-10,,สมาร์ทบอร์ด
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,9,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG35,,ลวดแขวนท่อนบน
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,10,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG34,,สปริงล็อก
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,11,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG36,,ฉากยึดท้องพื้น
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,12,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,CS034,พุกเหล็ก
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,13,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_13_โครงคร่าวฝ้าฉาบเรียบ,14,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,1,โครงคร่าวฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงริม/ฉาก
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,2,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-01,,ยิปซัม 120 x 240
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,3,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-02,,ยิปซัม 120 x 240
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,4,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-03,,ยิปซัม 120 x 240
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,5,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-04,,ยิปซัม 120 x 240
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,6,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-11,,ซีเมนต์บอร์ด
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,7,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-09,,สมาร์ทบอร์ด
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,8,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-10,,สมาร์ทบอร์ด
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,9,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG35,,ลวดแขวนท่อนบน
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,10,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG34,,สปริงล็อก
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,11,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG36,,ฉากยึดท้องพื้น
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,12,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,CS034,พุกเหล็ก
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,13,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_14_โครงคร่าวฝ้าฉาบเรียบ,14,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,1,โครงคร่าวฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,2,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-01,,ยิปซัม 120 x 240
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,3,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-02,,ยิปซัม 120 x 240
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,4,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-03,,ยิปซัม 120 x 240
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,5,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-04,,ยิปซัม 120 x 240
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,6,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-11,,ซีเมนต์บอร์ด
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,7,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-09,,สมาร์ทบอร์ด
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,8,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-10,,สมาร์ทบอร์ด
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,9,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG35,,ลวดแขวนท่อนบน
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,10,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG34,,สปริงล็อก
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,11,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG36,,ฉากยึดท้องพื้น
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,12,โครงคร่าวฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,CS034,พุกเหล็ก
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,13,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_15_โครงคร่าวฝ้าฉาบเรียบ,14,โครงคร่าวฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,1,โครงคร่าวฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,2,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-01,,ยิปซัม 120 x 240
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,3,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-02,,ยิปซัม 120 x 240
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,4,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-03,,ยิปซัม 120 x 240
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,5,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-04,,ยิปซัม 120 x 240
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,6,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-11,,ซีเมนต์บอร์ด
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,7,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-09,,สมาร์ทบอร์ด
1,ruleNo1_16_โครงคร่าวฝ้าฉาบเรียบ,8,โครงคร่าวฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-10,,สมาร์ทบอร์ด
